-1.939173063331087, 0.17186670599470016
-1.92530413996661, 0.15981071563995397
-1.9115520472065617, 0.13808995655832645
-1.9090986045135523, 0.16488003860054062
-1.8945513098975517, 0.14737207945884273
-1.8926104143723599, 0.12309760044206514
-1.877441279442463, 0.1524748476628921
-1.8758584131889084, 0.13203683389446685
-1.8736160193297065, 0.11569106730765855
-1.8584468843998094, 0.14252793757136645
-1.8577543804138794, 0.11965331600594276
-1.8495149962547521, 0.1028262234382909
-1.8394524893571558, 0.1228259799645035
-1.8343270176789794, 0.09094384877882061
-1.8214254014694522, 0.10987275458797235
-1.8158150199707426, 0.08530306474579408
-1.8046294317789577, 0.10830231565670984
-1.799880833018294, 0.0853275974086018
-1.7937754917545838, 0.06780213792467016
-1.782469304229195, 0.08989615131006984
-1.7777207054685316, 0.06735658469132239
-1.7716153642048216, 0.050905683312546635
-1.7603091766794328, 0.07392874884226414
-1.7557364519469418, 0.05189606757986376
-1.7477517710679007, 0.03679143673717811
-1.73814904912967, 0.06023752412803701
-1.73189672742813, 0.03645402292243527
-1.7224193157349728, 0.020578316625886606
-1.7144060553263532, 0.04670644366815452
-1.7064917240585808, 0.019745925552480115
-1.6969945265372541, 0.04619185271236592
-1.6890801952694816, 0.020044255222969598
-1.6795829977481551, 0.04600243000708859
-1.6707892963395192, 0.0240942129676035
-1.6554882558884927, 0.017214996933851257
-1.6542571376912836, 0.04124845244009856
-1.6419459557191933, 0.00979202855789102
-1.6353682670655338, 0.03405479619429547
-1.624534426930094, 0.009616154529718146
-1.6179567382764346, 0.03307413074610743
-1.6065732918029554, 0.01676700952490262
-1.6006658088209396, 0.03384375316970467
-1.5891617630138564, 0.020317021700504534
-1.5846110225348873, 0.03707649498862109
-1.573154085842493, 0.014660936191335738
-1.5657221519091373, 0.000026973875044244977
-1.5548883117736978, 0.02938019329642938
-1.5505793980834663, 0.005726593652326195
-1.542401255773435, 0.018531036193603745
-1.5379956113677082, 0.03445613462690833
-1.5226930190870214, 0.03992669477820182
-1.5114659398706336, 0.025150727010973706
-1.5024778513782278, 0.007192481650533378
-1.4915736616315192, -0.013738967572931082
-1.4864733148145104, 0.010911762951235637
-1.4749975344762407, -0.010932844928436602
-1.4711316880492902, -0.027137810631418846
-1.4572694324364306, 0.003973180422088218
-1.4537201592601912, -0.021593016303642187
-1.44373592596854, -0.002486011834324009
-1.4373290863708195, -0.026128651423382165
-1.4282238366837063, -0.03613231967211472
-1.419992932165223, -0.016504844669973373
-1.4136614671510053, -0.035699530933780865
-1.402581403376124, -0.018157524502551314
-1.3945681429675045, -0.03615066445152726
-1.3820041420799158, -0.052341472900149344
-1.378838409572807, -0.028274338332065718
-1.3645926132908168, -0.05361877467882825
-1.3603310503004777, -0.028890670198642332
-1.3464687946876182, -0.050744584564947126
-1.3440153519946088, -0.02442599648597432
-1.3296477967700375, -0.04561847208550951
-1.324493334867437, -0.027707770732323223
-1.3197853224209675, -0.058187044798519216
-1.308472809755704, -0.028464093747012864
-1.305800438158794, -0.04996415699874379
-1.2917807656273115, -0.026376229666479234
-1.2914038927097986, -0.0038279408354106037
-1.277183221288976, 0.0034173913833856484
-1.2753433083788612, -0.017809621091277816
-1.2693413087386864, -0.03463088052217167
-1.2602223696970694, -0.05094459298288179
-1.252472920330709, -0.06403439875946626
-1.2504503690067228, -0.021164985787530344
-1.2408124722628577, -0.0377625194213439
-1.2344207075818379, -0.007918442509978307
-1.2319484212429528, -0.03160611514499523
-1.2184818821934817, -0.04210979695361239
-1.2173860517102517, -0.02673477978718275
-1.216673761896152, 0.00047257563243541245
-1.2006340505268003, -0.030730364145982958
-1.1999745229211527, 0.005430038433408335
-1.1999745229211527, -0.014242640722521738
-1.1836588246152835, -0.029162997328792906
-1.1825629941320535, -0.00792869841757421
-1.1791004742024032, -0.049840093919828354
-1.1708045591056488, -0.06601258219277784
-1.1651514653429544, -0.019986762266511915
-1.16124706191752, -0.041312978906612785
-1.1368460923382158, 0.013084167906465938
-1.1219270407266595, 0.018685404949323192
-1.1163704053470487, -0.003356435781846967
-1.1002539489472214, 0.01535654233185968
-1.1002539489472214, -0.011104024053492478
-1.0828424201581224, 0.013703862499281738
-1.0828424201581224, -0.013041226105267922
-1.0701794901296866, -0.011646263182832517
-1.0693880570029093, 0.0021531993804932426
-1.0409756077516066, 0.050098818002256906
-1.0253721992598372, 0.04419359843620235
-1.0224296914807938, 0.03591186327373869
-1.0026994024781544, 0.03283798976619373
-0.9887410213843097, 0.021314074948311945
-0.9862875786913001, 0.04655960780059765
-0.9713294925952107, 0.02048244494827489
-0.9546302536202107, 0.020700580498046517
-0.945133056098884, 0.017312320673526005
-0.9368418519135988, 0.029988844268466264
-0.9212038427363254, 0.029899614703718658
-0.9089133518263728, 0.02025473323136323
-0.8995465079965155, 0.01053545722449295
-0.8893558643069648, -0.009642617953798727
-0.8723212084353786, -0.0037732655463580955
-0.8549096796462796, 0.004166518011145592
-0.8402681668009007, -0.006620474754414352
-0.8323842752687736, -0.02406404248941929
-0.8190869170658366, -0.036675922911100334
-0.8026750932789823, -0.040218171861076235
-0.7852635644898831, -0.03792818665620534
-0.7700002113306079, -0.0396123946908159
-0.7602542776837227, -0.05719230942807729
-0.7441090418974672, -0.057542364361881426
-0.7306546787422541, -0.0575360059104163
